SampleID,A type,B type
train2069,Numerical,Numerical
train2070,Numerical,Numerical
train2071,Numerical,Numerical
train2072,Numerical,Numerical
train2073,Numerical,Numerical
train2074,Numerical,Numerical
train2075,Numerical,Numerical
train2076,Numerical,Numerical
train2077,Numerical,Numerical
train2078,Numerical,Numerical
train2079,Numerical,Numerical
train2080,Numerical,Numerical
train2081,Numerical,Numerical
train2082,Numerical,Numerical
train2083,Numerical,Numerical
train2084,Numerical,Numerical
train2085,Numerical,Numerical
train2086,Numerical,Numerical
train2087,Numerical,Numerical
train2088,Numerical,Numerical
train2089,Numerical,Numerical
train2090,Numerical,Numerical
train2091,Numerical,Numerical
train2092,Numerical,Numerical
train2093,Numerical,Numerical
train2094,Numerical,Numerical
train2095,Numerical,Numerical
train2096,Numerical,Numerical
train2097,Numerical,Numerical
train2098,Numerical,Numerical
train2099,Numerical,Numerical
train2100,Numerical,Numerical
train2101,Numerical,Numerical
train2102,Numerical,Numerical
train2103,Numerical,Numerical
train2104,Numerical,Numerical
train2105,Numerical,Numerical
train2106,Numerical,Numerical
train2107,Numerical,Numerical
train2108,Numerical,Numerical
train2109,Numerical,Numerical
train2110,Numerical,Numerical
train2111,Numerical,Numerical
train2112,Numerical,Numerical
train2113,Numerical,Numerical
train2114,Numerical,Numerical
train2115,Numerical,Numerical
train2116,Numerical,Numerical
train2117,Numerical,Numerical
train2118,Numerical,Numerical
train2119,Numerical,Numerical
train2120,Numerical,Numerical
train2121,Numerical,Numerical
train2122,Numerical,Numerical
train2123,Numerical,Numerical
train2124,Numerical,Numerical
train2125,Numerical,Numerical
train2126,Numerical,Numerical
train2127,Numerical,Numerical
train2128,Numerical,Numerical
train2129,Numerical,Numerical
train2130,Numerical,Numerical
train2131,Numerical,Numerical
train2132,Numerical,Numerical
train2133,Numerical,Numerical
train2134,Numerical,Numerical
train2135,Numerical,Numerical
train2136,Numerical,Numerical
train2137,Numerical,Numerical
train2138,Numerical,Numerical
train2139,Numerical,Numerical
train2140,Numerical,Numerical
train2141,Numerical,Numerical
train2142,Numerical,Numerical
train2143,Numerical,Numerical
train2144,Numerical,Numerical
train2145,Numerical,Numerical
train2146,Numerical,Numerical
train2147,Numerical,Numerical
train2148,Numerical,Numerical
train2149,Numerical,Numerical
train2150,Numerical,Numerical
train2151,Numerical,Numerical
train2152,Numerical,Numerical
train2153,Numerical,Numerical
train2154,Numerical,Numerical
train2155,Numerical,Numerical
train2156,Numerical,Numerical
train2157,Numerical,Numerical
train2158,Numerical,Numerical
train2159,Numerical,Numerical
train2160,Numerical,Numerical
train2161,Numerical,Numerical
train2162,Numerical,Numerical
train2163,Numerical,Numerical
train2164,Numerical,Numerical
train2165,Numerical,Numerical
train2166,Numerical,Numerical
train2167,Numerical,Numerical
train2168,Numerical,Numerical
train2169,Numerical,Numerical
train2170,Numerical,Numerical
train2171,Numerical,Numerical
train2172,Numerical,Numerical
train2173,Numerical,Numerical
train2174,Numerical,Numerical
train2175,Numerical,Numerical
train2176,Numerical,Numerical
train2177,Numerical,Numerical
train2178,Numerical,Numerical
train2179,Numerical,Numerical
train2180,Numerical,Numerical
train2181,Numerical,Numerical
train2182,Numerical,Numerical
train2183,Numerical,Numerical
train2184,Numerical,Numerical
train2185,Numerical,Numerical
train2186,Numerical,Numerical
train2187,Numerical,Numerical
train2188,Numerical,Numerical
train2189,Numerical,Numerical
train2190,Numerical,Numerical
train2191,Numerical,Numerical
train2192,Numerical,Numerical
train2193,Numerical,Numerical
train2194,Numerical,Numerical
train2195,Numerical,Numerical
train2196,Numerical,Numerical
train2197,Numerical,Numerical
train2198,Numerical,Numerical
train2199,Numerical,Numerical
train2200,Numerical,Numerical
train2201,Numerical,Numerical
train2202,Numerical,Numerical
train2203,Numerical,Numerical
train2204,Numerical,Numerical
train2205,Numerical,Numerical
train2206,Numerical,Numerical
train2207,Numerical,Numerical
train2208,Numerical,Numerical
train2209,Numerical,Numerical
train2210,Numerical,Numerical
train2211,Numerical,Numerical
train2212,Numerical,Numerical
train2213,Numerical,Numerical
train2214,Numerical,Numerical
train2215,Numerical,Numerical
train2216,Numerical,Numerical
train2217,Numerical,Numerical
train2218,Numerical,Numerical
train2219,Numerical,Numerical
train2220,Numerical,Numerical
train2221,Numerical,Numerical
train2222,Numerical,Numerical
train2223,Numerical,Numerical
train2224,Numerical,Numerical
train2225,Numerical,Numerical
train2226,Numerical,Numerical
train2227,Numerical,Numerical
train2228,Numerical,Numerical
train2229,Numerical,Numerical
train2230,Numerical,Numerical
train2231,Numerical,Numerical
train2232,Numerical,Numerical
train2233,Numerical,Numerical
train2234,Numerical,Numerical
train2235,Numerical,Numerical
train2236,Numerical,Numerical
train2237,Numerical,Numerical
train2238,Numerical,Numerical
train2239,Numerical,Numerical
train2240,Numerical,Numerical
train2241,Numerical,Numerical
train2242,Numerical,Numerical
train2243,Numerical,Numerical
train2244,Numerical,Numerical
train2245,Numerical,Numerical
train2246,Numerical,Numerical
train2247,Numerical,Numerical
train2248,Numerical,Numerical
train2249,Numerical,Numerical
train2250,Numerical,Numerical
train2251,Numerical,Numerical
train2252,Numerical,Numerical
train2253,Numerical,Numerical
train2254,Numerical,Numerical
train2255,Numerical,Numerical
train2256,Numerical,Numerical
train2257,Numerical,Numerical
train2258,Numerical,Numerical
train2259,Numerical,Numerical
train2260,Numerical,Numerical
train2261,Numerical,Numerical
train2262,Numerical,Numerical
train2263,Numerical,Numerical
train2264,Numerical,Numerical
train2265,Numerical,Numerical
train2266,Numerical,Numerical
train2267,Numerical,Numerical
train2268,Numerical,Numerical
train2269,Numerical,Numerical
train2270,Numerical,Numerical
train2271,Numerical,Numerical
train2272,Numerical,Numerical
train2273,Numerical,Numerical
train2274,Numerical,Numerical
train2275,Numerical,Numerical
train2276,Numerical,Numerical
train2277,Numerical,Numerical
train2278,Numerical,Numerical
train2279,Numerical,Numerical
train2280,Numerical,Numerical
train2281,Numerical,Numerical
train2282,Numerical,Numerical
train2283,Numerical,Numerical
train2284,Numerical,Numerical
train2285,Numerical,Numerical
train2286,Numerical,Numerical
train2287,Numerical,Numerical
train2288,Numerical,Numerical
train2289,Numerical,Numerical
train2290,Numerical,Numerical
train2291,Numerical,Numerical
train2292,Numerical,Numerical
train2293,Numerical,Numerical
train2294,Numerical,Numerical
train2295,Numerical,Numerical
train2296,Numerical,Numerical
train2297,Numerical,Numerical
train2298,Numerical,Numerical
train2299,Numerical,Numerical
train2300,Numerical,Numerical
train2301,Numerical,Numerical
train2302,Numerical,Numerical
train2303,Numerical,Numerical
train2304,Numerical,Numerical
train2305,Numerical,Numerical
train2306,Numerical,Numerical
train2307,Numerical,Numerical
train2308,Numerical,Numerical
train2309,Numerical,Numerical
train2310,Numerical,Numerical
train2311,Numerical,Numerical
train2312,Numerical,Numerical
train2313,Numerical,Numerical
train2314,Numerical,Numerical
train2315,Numerical,Numerical
train2316,Numerical,Numerical
train2317,Numerical,Numerical
train2318,Numerical,Numerical
train2319,Numerical,Numerical
train2320,Numerical,Numerical
train2321,Numerical,Numerical
train2322,Numerical,Numerical
train2323,Numerical,Numerical
train2324,Numerical,Numerical
train2325,Numerical,Numerical
train2326,Numerical,Numerical
train2327,Numerical,Numerical
train2328,Numerical,Numerical
train2329,Numerical,Numerical
train2330,Numerical,Numerical
train2331,Numerical,Numerical
train2332,Numerical,Numerical
train2333,Numerical,Numerical
train2334,Numerical,Numerical
train2335,Numerical,Numerical
train2336,Numerical,Numerical
train2337,Numerical,Numerical
train2338,Numerical,Numerical
train2339,Numerical,Numerical
train2340,Numerical,Numerical
train2341,Numerical,Numerical
train2342,Numerical,Numerical
train2343,Numerical,Numerical
train2344,Numerical,Numerical
train2345,Numerical,Numerical
train2346,Numerical,Numerical
train2347,Numerical,Numerical
train2348,Numerical,Numerical
train2349,Numerical,Numerical
train2350,Numerical,Numerical
train2351,Numerical,Numerical
train2352,Numerical,Numerical
train2353,Numerical,Numerical
train2354,Numerical,Numerical
train2355,Numerical,Numerical
train2356,Numerical,Numerical
train2357,Numerical,Numerical
train2358,Numerical,Numerical
train2359,Numerical,Numerical
train2360,Numerical,Numerical
train2361,Numerical,Numerical
train2362,Numerical,Numerical
train2363,Numerical,Numerical
train2364,Numerical,Numerical
train2365,Numerical,Numerical
train2366,Numerical,Numerical
train2367,Numerical,Numerical
train2368,Numerical,Numerical
train2369,Numerical,Numerical
train2370,Numerical,Numerical
train2371,Numerical,Numerical
train2372,Numerical,Numerical
train2373,Numerical,Numerical
train2374,Numerical,Numerical
train2375,Numerical,Numerical
train2376,Numerical,Numerical
train2377,Numerical,Numerical
train2378,Numerical,Numerical
train2379,Numerical,Numerical
train2380,Numerical,Numerical
train2381,Numerical,Numerical
train2382,Numerical,Numerical
train2383,Numerical,Numerical
train2384,Numerical,Numerical
train2385,Numerical,Numerical
train2386,Numerical,Numerical
train2387,Numerical,Numerical
train2388,Numerical,Numerical
train2389,Numerical,Numerical
train2390,Numerical,Numerical
train2391,Numerical,Numerical
train2392,Numerical,Numerical
train2393,Numerical,Numerical
train2394,Numerical,Numerical
train2395,Numerical,Numerical
train2396,Numerical,Numerical
train2397,Numerical,Numerical
train2398,Numerical,Numerical
train2399,Numerical,Numerical
train2400,Numerical,Numerical
train2401,Numerical,Numerical
train2402,Numerical,Numerical
train2403,Numerical,Numerical
train2404,Numerical,Numerical
train2405,Numerical,Numerical
train2406,Numerical,Numerical
train2407,Numerical,Numerical
train2408,Numerical,Numerical
train2409,Numerical,Numerical
train2410,Numerical,Numerical
train2411,Numerical,Numerical
train2412,Numerical,Numerical
train2413,Numerical,Numerical
train2414,Numerical,Numerical
train2415,Numerical,Numerical
train2416,Numerical,Numerical
train2417,Numerical,Numerical
train2418,Numerical,Numerical
train2419,Numerical,Numerical
train2420,Numerical,Numerical
train2421,Numerical,Numerical
train2422,Numerical,Numerical
train2423,Numerical,Numerical
train2424,Numerical,Numerical
train2425,Numerical,Numerical
train2426,Numerical,Numerical
train2427,Numerical,Numerical
train2428,Numerical,Numerical
train2429,Numerical,Numerical
train2430,Numerical,Numerical
train2431,Numerical,Numerical
train2432,Numerical,Numerical
train2433,Numerical,Numerical
train2434,Numerical,Numerical
train2435,Numerical,Numerical
train2436,Numerical,Numerical
train2437,Numerical,Numerical
train2438,Numerical,Numerical
train2439,Numerical,Numerical
train2440,Numerical,Numerical
train2441,Numerical,Numerical
train2442,Numerical,Numerical
train2443,Numerical,Numerical
train2444,Numerical,Numerical
train2445,Numerical,Numerical
train2446,Numerical,Numerical
train2447,Numerical,Numerical
train2448,Numerical,Numerical
train2449,Numerical,Numerical
train2450,Numerical,Numerical
train2451,Numerical,Numerical
train2452,Numerical,Numerical
train2453,Numerical,Numerical
train2454,Numerical,Numerical
train2455,Numerical,Numerical
train2456,Numerical,Numerical
train2457,Numerical,Numerical
train2458,Numerical,Numerical
train2459,Numerical,Numerical
train2460,Numerical,Numerical
train2461,Numerical,Numerical
train2462,Numerical,Numerical
train2463,Numerical,Numerical
train2464,Numerical,Numerical
train2465,Numerical,Numerical
train2466,Numerical,Numerical
train2467,Numerical,Numerical
train2468,Numerical,Numerical
train2469,Numerical,Numerical
train2470,Numerical,Numerical
train2471,Numerical,Numerical
train2472,Numerical,Numerical
train2473,Numerical,Numerical
train2474,Numerical,Numerical
train2475,Numerical,Numerical
train2476,Numerical,Numerical
train2477,Numerical,Numerical
train2478,Numerical,Numerical
train2479,Numerical,Numerical
train2480,Numerical,Numerical
train2481,Numerical,Numerical
train2482,Numerical,Numerical
train2483,Numerical,Numerical
train2484,Numerical,Numerical
train2485,Numerical,Numerical
train2486,Numerical,Numerical
train2487,Numerical,Numerical
train2488,Numerical,Numerical
train2489,Numerical,Numerical
train2490,Numerical,Numerical
train2491,Numerical,Numerical
train2492,Numerical,Numerical
train2493,Numerical,Numerical
train2494,Numerical,Numerical
train2495,Numerical,Numerical
train2496,Numerical,Numerical
train2497,Numerical,Numerical
train2498,Numerical,Numerical
train2499,Numerical,Numerical
train2500,Numerical,Numerical
train2501,Numerical,Numerical
train2502,Numerical,Numerical
train2503,Numerical,Numerical
train2504,Numerical,Numerical
train2505,Numerical,Numerical
train2506,Numerical,Numerical
train2507,Numerical,Numerical
train2508,Numerical,Numerical
train2509,Numerical,Numerical
train2510,Numerical,Numerical
train2511,Numerical,Numerical
train2512,Numerical,Numerical
train2513,Numerical,Numerical
train2514,Numerical,Numerical
train2515,Numerical,Numerical
train2516,Numerical,Numerical
train2517,Numerical,Numerical
train2518,Numerical,Numerical
train2519,Numerical,Numerical
train2520,Numerical,Numerical
train2521,Numerical,Numerical
train2522,Numerical,Numerical
train2523,Numerical,Numerical
train2524,Numerical,Numerical
train2525,Numerical,Numerical
train2526,Numerical,Numerical
train2527,Numerical,Numerical
train2528,Numerical,Numerical
train2529,Numerical,Numerical
train2530,Numerical,Numerical
train2531,Numerical,Numerical
train2532,Numerical,Numerical
train2533,Numerical,Numerical
train2534,Numerical,Numerical
train2535,Numerical,Numerical
train2536,Numerical,Numerical
train2537,Numerical,Numerical
train2538,Numerical,Numerical
train2539,Numerical,Numerical
train2540,Numerical,Numerical
train2541,Numerical,Numerical
train2542,Numerical,Numerical
train2543,Numerical,Numerical
train2544,Numerical,Numerical
train2545,Numerical,Numerical
train2546,Numerical,Numerical
train2547,Numerical,Numerical
train2548,Numerical,Numerical
train2549,Numerical,Numerical
train2550,Numerical,Numerical
train2551,Numerical,Numerical
train2552,Numerical,Numerical
train2553,Numerical,Numerical
train2554,Numerical,Numerical
train2555,Numerical,Numerical
train2556,Numerical,Numerical
train2557,Numerical,Numerical
train2558,Numerical,Numerical
train2559,Numerical,Numerical
train2560,Numerical,Numerical
train2561,Numerical,Numerical
train2562,Numerical,Numerical
train2563,Numerical,Numerical
train2564,Numerical,Numerical
train2565,Numerical,Numerical
train2566,Numerical,Numerical
train2567,Numerical,Numerical
train2568,Numerical,Numerical
train2569,Numerical,Numerical
train2570,Numerical,Numerical
train2571,Numerical,Numerical
train2572,Numerical,Numerical
train2573,Numerical,Numerical
train2574,Numerical,Numerical
train2575,Numerical,Numerical
train2576,Numerical,Numerical
train2577,Numerical,Numerical
train2578,Numerical,Numerical
train2579,Numerical,Numerical
train2580,Numerical,Numerical
train2581,Numerical,Numerical
train2582,Numerical,Numerical
train2583,Numerical,Numerical
train2584,Numerical,Numerical
train2585,Numerical,Numerical
train2586,Numerical,Numerical
train2587,Numerical,Numerical
train2588,Numerical,Numerical
train2589,Numerical,Numerical
train2590,Numerical,Numerical
train2591,Numerical,Numerical
train2592,Numerical,Numerical
train2593,Numerical,Numerical
train2594,Numerical,Numerical
train2595,Numerical,Numerical
train2596,Numerical,Numerical
train2597,Numerical,Numerical
train2598,Numerical,Numerical
train2599,Numerical,Numerical
train2600,Numerical,Numerical
train2601,Numerical,Numerical
train2602,Numerical,Numerical
train2603,Numerical,Numerical
train2604,Numerical,Numerical
train2605,Numerical,Numerical
train2606,Numerical,Numerical
train2607,Numerical,Numerical
train2608,Numerical,Numerical
train2609,Numerical,Numerical
train2610,Numerical,Numerical
train2611,Numerical,Numerical
train2612,Numerical,Numerical
train2613,Numerical,Numerical
train2614,Numerical,Numerical
train2615,Numerical,Numerical
train2616,Numerical,Numerical
train2617,Numerical,Numerical
train2618,Numerical,Numerical
train2619,Numerical,Numerical
train2620,Numerical,Numerical
train2621,Numerical,Numerical
train2622,Numerical,Numerical
train2623,Numerical,Numerical
train2624,Numerical,Numerical
train2625,Numerical,Numerical
train2626,Numerical,Numerical
train2627,Numerical,Numerical
train2628,Numerical,Numerical
train2629,Numerical,Numerical
train2630,Numerical,Numerical
train2631,Numerical,Numerical
train2632,Numerical,Numerical
train2633,Numerical,Numerical
train2634,Numerical,Numerical
train2635,Numerical,Numerical
train2636,Numerical,Numerical
train2637,Numerical,Numerical
train2638,Numerical,Numerical
train2639,Numerical,Numerical
train2640,Numerical,Numerical
train2641,Numerical,Numerical
train2642,Numerical,Numerical
train2643,Numerical,Numerical
train2644,Numerical,Numerical
train2645,Numerical,Numerical
train2646,Numerical,Numerical
train2647,Numerical,Numerical
train2648,Numerical,Numerical
train2649,Numerical,Numerical
train2650,Numerical,Numerical
train2651,Numerical,Numerical
train2652,Numerical,Numerical
train2653,Numerical,Numerical
train2654,Numerical,Numerical
train2655,Numerical,Numerical
train2656,Numerical,Numerical
train2657,Numerical,Numerical
train2658,Numerical,Numerical
train2659,Numerical,Numerical
train2660,Numerical,Numerical
train2661,Numerical,Numerical
train2662,Numerical,Numerical
train2663,Numerical,Numerical
train2664,Numerical,Numerical
train2665,Numerical,Numerical
train2666,Numerical,Numerical
train2667,Numerical,Numerical
train2668,Numerical,Numerical
train2669,Numerical,Numerical
train2670,Numerical,Numerical
train2671,Numerical,Numerical
train2672,Numerical,Numerical
train2673,Numerical,Numerical
train2674,Numerical,Numerical
train2675,Numerical,Numerical
train2676,Numerical,Numerical
train2677,Numerical,Numerical
train2678,Numerical,Numerical
train2679,Numerical,Numerical
train2680,Numerical,Numerical
train2681,Numerical,Numerical
train2682,Numerical,Numerical
train2683,Numerical,Numerical
train2684,Numerical,Numerical
train2685,Numerical,Numerical
train2686,Numerical,Numerical
train2687,Numerical,Numerical
train2688,Numerical,Numerical
train2689,Numerical,Numerical
train2690,Numerical,Numerical
train2691,Numerical,Numerical
train2692,Numerical,Numerical
train2693,Numerical,Numerical
train2694,Numerical,Numerical
train2695,Numerical,Numerical
train2696,Numerical,Numerical
train2697,Numerical,Numerical
train2698,Numerical,Numerical
train2699,Numerical,Numerical
train2700,Numerical,Numerical
train2701,Numerical,Numerical
train2702,Numerical,Numerical
train2703,Numerical,Numerical
train2704,Numerical,Numerical
train2705,Numerical,Numerical
train2706,Numerical,Numerical
train2707,Numerical,Numerical
train2708,Numerical,Numerical
train2709,Numerical,Numerical
train2710,Numerical,Numerical
train2711,Numerical,Numerical
train2712,Numerical,Numerical
train2713,Numerical,Numerical
train2714,Numerical,Numerical
train2715,Numerical,Numerical
train2716,Numerical,Numerical
train2717,Numerical,Numerical
train2718,Numerical,Numerical
train2719,Numerical,Numerical
train2720,Numerical,Numerical
train2721,Numerical,Numerical
train2722,Numerical,Numerical
train2723,Numerical,Numerical
train2724,Numerical,Numerical
train2725,Numerical,Numerical
train2726,Numerical,Numerical
train2727,Numerical,Numerical
train2728,Numerical,Numerical
train2729,Numerical,Numerical
train2730,Numerical,Numerical
train2731,Numerical,Numerical
train2732,Numerical,Numerical
train2733,Numerical,Numerical
train2734,Numerical,Numerical
train2735,Numerical,Numerical
train2736,Numerical,Numerical
train2737,Numerical,Numerical
train2738,Numerical,Numerical
train2739,Numerical,Numerical
train2740,Numerical,Numerical
train2741,Numerical,Numerical
train2742,Numerical,Numerical
train2743,Numerical,Numerical
train2744,Numerical,Numerical
train2745,Numerical,Numerical
train2746,Numerical,Numerical
train2747,Numerical,Numerical
train2748,Numerical,Numerical
train2749,Numerical,Numerical
train2750,Numerical,Numerical
train2751,Numerical,Numerical
train2752,Numerical,Numerical
train2753,Numerical,Numerical
train2754,Numerical,Numerical
train2755,Numerical,Numerical
train2756,Numerical,Numerical
train2757,Numerical,Numerical
train2758,Numerical,Numerical
train2759,Numerical,Numerical
train2760,Numerical,Numerical
train2761,Numerical,Numerical
train2762,Numerical,Numerical
train2763,Numerical,Numerical
train2764,Numerical,Numerical
train2765,Numerical,Numerical
train2766,Numerical,Numerical
train2767,Numerical,Numerical
train2768,Numerical,Numerical
train2769,Numerical,Numerical
train2770,Numerical,Numerical
train2771,Numerical,Numerical
train2772,Numerical,Numerical
train2773,Numerical,Numerical
train2774,Numerical,Numerical
train2775,Numerical,Numerical
train2776,Numerical,Numerical
train2777,Numerical,Numerical
train2778,Numerical,Numerical
train2779,Numerical,Numerical
train2780,Numerical,Numerical
train2781,Numerical,Numerical
train2782,Numerical,Numerical
train2783,Numerical,Numerical
train2784,Numerical,Numerical
train2785,Numerical,Numerical
train2786,Numerical,Numerical
train2787,Numerical,Numerical
train2788,Numerical,Numerical
train2789,Numerical,Numerical
train2790,Numerical,Numerical
train2791,Numerical,Numerical
train2792,Numerical,Numerical
train2793,Numerical,Numerical
train2794,Numerical,Numerical
train2795,Numerical,Numerical
train2796,Numerical,Numerical
train2797,Numerical,Numerical
train2798,Numerical,Numerical
train2799,Numerical,Numerical
train2800,Numerical,Numerical
train2801,Numerical,Numerical
train2802,Numerical,Numerical
train2803,Numerical,Numerical
train2804,Numerical,Numerical
train2805,Numerical,Numerical
train2806,Numerical,Numerical
train2807,Numerical,Numerical
train2808,Numerical,Numerical
train2809,Numerical,Numerical
train2810,Numerical,Numerical
train2811,Numerical,Numerical
train2812,Numerical,Numerical
train2813,Numerical,Numerical
train2814,Numerical,Numerical
train2815,Numerical,Numerical
train2816,Numerical,Numerical
train2817,Numerical,Numerical
train2818,Numerical,Numerical
train2819,Numerical,Numerical
train2820,Numerical,Numerical
train2821,Numerical,Numerical
train2822,Numerical,Numerical
train2823,Numerical,Numerical
train2824,Numerical,Numerical
train2825,Numerical,Numerical
train2826,Numerical,Numerical
train2827,Numerical,Numerical
train2828,Numerical,Numerical
train2829,Numerical,Numerical
train2830,Numerical,Numerical
train2831,Numerical,Numerical
train2832,Numerical,Numerical
train2833,Numerical,Numerical
train2834,Numerical,Numerical
train2835,Numerical,Numerical
train2836,Numerical,Numerical
train2837,Numerical,Numerical
train2838,Numerical,Numerical
train2839,Numerical,Numerical
train2840,Numerical,Numerical
train2841,Numerical,Numerical
train2842,Numerical,Numerical
train2843,Numerical,Numerical
train2844,Numerical,Numerical
train2845,Numerical,Numerical
train2846,Numerical,Numerical
train2847,Numerical,Numerical
train2848,Numerical,Numerical
train2849,Numerical,Numerical
train2850,Numerical,Numerical
train2851,Numerical,Numerical
train2852,Numerical,Numerical
train2853,Numerical,Numerical
train2854,Numerical,Numerical
train2855,Numerical,Numerical
train2856,Numerical,Numerical
train2857,Numerical,Numerical
train2858,Numerical,Numerical
train2859,Numerical,Numerical
train2860,Numerical,Numerical
train2861,Numerical,Numerical
train2862,Numerical,Numerical
train2863,Numerical,Numerical
train2864,Numerical,Numerical
train2865,Numerical,Numerical
train2866,Numerical,Numerical
train2867,Numerical,Numerical
train2868,Numerical,Numerical
train2869,Numerical,Numerical
train2870,Numerical,Numerical
train2871,Numerical,Numerical
train2872,Numerical,Numerical
train2873,Numerical,Numerical
train2874,Numerical,Numerical
train2875,Numerical,Numerical
train2876,Numerical,Numerical
train2877,Numerical,Numerical
train2878,Numerical,Numerical
train2879,Numerical,Numerical
train2880,Numerical,Numerical
train2881,Numerical,Numerical
train2882,Numerical,Numerical
train2883,Numerical,Numerical
train2884,Numerical,Numerical
train2885,Numerical,Numerical
train2886,Numerical,Numerical
train2887,Numerical,Numerical
train2888,Numerical,Numerical
train2889,Numerical,Numerical
train2890,Numerical,Numerical
train2891,Numerical,Numerical
train2892,Numerical,Numerical
train2893,Numerical,Numerical
train2894,Numerical,Numerical
train2895,Numerical,Numerical
train2896,Numerical,Numerical
train2897,Numerical,Numerical
train2898,Numerical,Numerical
train2899,Numerical,Numerical
train2900,Numerical,Numerical
train2901,Numerical,Numerical
train2902,Numerical,Numerical
train2903,Numerical,Numerical
train2904,Numerical,Numerical
train2905,Numerical,Numerical
train2906,Numerical,Numerical
train2907,Numerical,Numerical
train2908,Numerical,Numerical
train2909,Numerical,Numerical
train2910,Numerical,Numerical
train2911,Numerical,Numerical
train2912,Numerical,Numerical
train2913,Numerical,Numerical
train2914,Numerical,Numerical
train2915,Numerical,Numerical
train2916,Numerical,Numerical
train2917,Numerical,Numerical
train2918,Numerical,Numerical
train2919,Numerical,Numerical
train2920,Numerical,Numerical
train2921,Numerical,Numerical
train2922,Numerical,Numerical
train2923,Numerical,Numerical
train2924,Numerical,Numerical
train2925,Numerical,Numerical
train2926,Numerical,Numerical
train2927,Numerical,Numerical
train2928,Numerical,Numerical
train2929,Numerical,Numerical
train2930,Numerical,Numerical
train2931,Numerical,Numerical
train2932,Numerical,Numerical
train2933,Numerical,Numerical
train2934,Numerical,Numerical
train2935,Numerical,Numerical
train2936,Numerical,Numerical
train2937,Numerical,Numerical
train2938,Numerical,Numerical
train2939,Numerical,Numerical
train2940,Numerical,Numerical
train2941,Numerical,Numerical
train2942,Numerical,Numerical
train2943,Numerical,Numerical
train2944,Numerical,Numerical
train2945,Numerical,Numerical
train2946,Numerical,Numerical
train2947,Numerical,Numerical
train2948,Numerical,Numerical
train2949,Numerical,Numerical
train2950,Numerical,Numerical
train2951,Numerical,Numerical
train2952,Numerical,Numerical
train2953,Numerical,Numerical
train2954,Numerical,Numerical
train2955,Numerical,Numerical
train2956,Numerical,Numerical
train2957,Numerical,Numerical
train2958,Numerical,Numerical
train2959,Numerical,Numerical
train2960,Numerical,Numerical
train2961,Numerical,Numerical
train2962,Numerical,Numerical
train2963,Numerical,Numerical
train2964,Numerical,Numerical
train2965,Numerical,Numerical
train2966,Numerical,Numerical
train2967,Numerical,Numerical
train2968,Numerical,Numerical
train2969,Numerical,Numerical
train2970,Numerical,Numerical
train2971,Numerical,Numerical
train2972,Numerical,Numerical
train2973,Numerical,Numerical
train2974,Numerical,Numerical
train2975,Numerical,Numerical
train2976,Numerical,Numerical
train2977,Numerical,Numerical
train2978,Numerical,Numerical
train2979,Numerical,Numerical
train2980,Numerical,Numerical
train2981,Numerical,Numerical
train2982,Numerical,Numerical
train2983,Numerical,Numerical
train2984,Numerical,Numerical
train2985,Numerical,Numerical
train2986,Numerical,Numerical
train2987,Numerical,Numerical
train2988,Numerical,Numerical
train2989,Numerical,Numerical
train2990,Numerical,Numerical
train2991,Numerical,Numerical
train2992,Numerical,Numerical
train2993,Numerical,Numerical
train2994,Numerical,Numerical
train2995,Numerical,Numerical
train2996,Numerical,Numerical
train2997,Numerical,Numerical
train2998,Numerical,Numerical
train2999,Numerical,Numerical
train3000,Numerical,Numerical
train3001,Numerical,Numerical
train3002,Numerical,Numerical
train3003,Numerical,Numerical
train3004,Numerical,Numerical
train3005,Numerical,Numerical
train3006,Numerical,Numerical
train3007,Numerical,Numerical
train3008,Numerical,Numerical
train3009,Numerical,Numerical
train3010,Numerical,Numerical
train3011,Numerical,Numerical
train3012,Numerical,Numerical
train3013,Numerical,Numerical
train3014,Numerical,Numerical
train3015,Numerical,Numerical
train3016,Numerical,Numerical
train3017,Numerical,Numerical
train3018,Numerical,Numerical
train3019,Numerical,Numerical
train3020,Numerical,Numerical
train3021,Numerical,Numerical
train3022,Numerical,Numerical
train3023,Numerical,Numerical
train3024,Numerical,Numerical
train3025,Numerical,Numerical
train3026,Numerical,Numerical
train3027,Numerical,Numerical
train3028,Numerical,Numerical
train3029,Numerical,Numerical
train3030,Numerical,Numerical
train3031,Numerical,Numerical
train3032,Numerical,Numerical
train3033,Numerical,Numerical
train3034,Numerical,Numerical
train3035,Numerical,Numerical
train3036,Numerical,Numerical
train3037,Numerical,Numerical
train3038,Numerical,Numerical
train3039,Numerical,Numerical
train3040,Numerical,Numerical
train3041,Numerical,Numerical
train3042,Numerical,Numerical
train3043,Numerical,Numerical
train3044,Numerical,Numerical
train3045,Numerical,Numerical
train3046,Numerical,Numerical
train3047,Numerical,Numerical
train3048,Numerical,Numerical
train3049,Numerical,Numerical
train3050,Numerical,Numerical
train3051,Numerical,Numerical
train3052,Numerical,Numerical
train3053,Numerical,Numerical
train3054,Numerical,Numerical
train3055,Numerical,Numerical
train3056,Numerical,Numerical
train3057,Numerical,Numerical
train3058,Numerical,Numerical
train3059,Numerical,Numerical
train3060,Numerical,Numerical
train3061,Numerical,Numerical
train3062,Numerical,Numerical
train3063,Numerical,Numerical
train3064,Numerical,Numerical
train3065,Numerical,Numerical
train3066,Numerical,Numerical
train3067,Numerical,Numerical
